Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Region
Nepal,2012,4.233244895935059,7.6512885093688965,0.7336023449897766,59.599998474121094,0.6377784013748169,0.07856758683919907,0.8834940195083618,Southern Asia
Nepal,2013,4.604576587677002,7.679690837860107,0.7400989532470703,59.79999923706055,0.7222657799720764,0.1598295122385025,0.8773404955863953,Southern Asia
Nepal,2014,4.975014686584473,7.725852966308594,0.785883367061615,60.0,0.7118776440620422,0.1306913048028946,0.8406858444213867,Southern Asia
Nepal,2015,4.812436580657959,7.746851921081543,0.7476118803024292,60.20000076293945,0.7634472250938416,0.23788774013519287,0.8235083818435669,Southern Asia
Nepal,2016,5.099539756774902,7.739643096923828,0.8370436429977417,61.29999923706055,0.8394884467124939,0.17910461127758026,0.8171148896217346,Southern Asia
Nepal,2017,4.736692428588867,7.800901889801025,0.8163833022117615,62.400001525878906,0.8451476097106934,0.14450673758983612,0.7701771259307861,Southern Asia
Nepal,2018,4.910086631774902,7.851007461547852,0.7683355212211609,63.5,0.7700936794281006,0.1327807456254959,0.7417528033256531,Southern Asia
Nicaragua,2007,4.944090843200684,8.296050071716309,0.8662130236625671,64.4800033569336,0.8355597257614136,0.14262333512306213,0.825798511505127,Latin America and Caribbean
Nicaragua,2008,5.103827476501465,8.316803932189941,0.8571862578392029,64.81999969482422,0.7908310890197754,0.07763082534074783,0.8189492225646973,Latin America and Caribbean
Nicaragua,2009,5.352804660797119,8.270522117614746,0.8346880674362183,65.16000366210938,0.7460650205612183,0.07246507704257965,0.7944867610931396,Latin America and Caribbean
Nicaragua,2010,5.686699390411377,8.301201820373535,0.8631515502929688,65.5,0.7917733192443848,0.020278414711356163,0.8017289042472839,Latin America and Caribbean
Nicaragua,2011,5.385705471038818,8.350311279296875,0.8003051280975342,65.72000122070312,0.7785910367965698,-0.017802316695451736,0.7602425217628479,Latin America and Caribbean
Nicaragua,2012,5.4480061531066895,8.401390075683594,0.8940544128417969,65.94000244140625,0.850304901599884,0.01867729425430298,0.6435787677764893,Latin America and Caribbean
Nicaragua,2013,5.772274971008301,8.437874794006348,0.8682160377502441,66.16000366210938,0.8591490387916565,0.04046796262264252,0.6362467408180237,Latin America and Caribbean
Nicaragua,2014,6.275266647338867,8.47320556640625,0.8385674357414246,66.37999725341797,0.8173206448554993,0.1050795391201973,0.6988080143928528,Latin America and Caribbean
Nicaragua,2015,5.924112796783447,8.508540153503418,0.826908528804779,66.5999984741211,0.8092591762542725,0.07799956947565079,0.7279983758926392,Latin America and Caribbean
Nicaragua,2016,6.012739658355713,8.542974472045898,0.8527024388313293,66.9000015258789,0.7165342569351196,0.03993385285139084,0.7314649224281311,Latin America and Caribbean
Nicaragua,2017,6.476356506347656,8.579500198364258,0.8380436897277832,67.19999694824219,0.9221627712249756,0.010300541296601295,0.6729633212089539,Latin America and Caribbean
Nicaragua,2018,5.818952560424805,8.61451244354248,0.8542765378952026,67.5,0.7970568537712097,0.0028300087433308363,0.7128247618675232,Latin America and Caribbean
Niger,2007,4.277402400970459,6.650628089904785,0.7257128357887268,47.119998931884766,0.584067165851593,-0.04200003296136856,0.7475636005401611,Sub-Saharan Africa
Niger,2008,4.235657215118408,6.7047038078308105,0.6066386699676514,47.880001068115234,0.64872807264328,-0.04230232164263725,0.7487525939941406,Sub-Saharan Africa
Niger,2009,4.267169952392578,6.659832000732422,0.7712651491165161,48.63999938964844,0.8800421357154846,0.005849448498338461,0.48315298557281494,Sub-Saharan Africa
Niger,2010,4.101016044616699,6.702256202697754,0.6549649834632874,49.400001525878906,0.8172197341918945,-0.008718231692910194,0.5289803147315979,Sub-Saharan Africa
Niger,2011,4.5558295249938965,6.686614990234375,0.8176606893539429,49.91999816894531,0.779515266418457,-0.04097147285938263,0.5490933656692505,Sub-Saharan Africa
Niger,2012,3.798088312149048,6.760259628295898,0.7001075744628906,50.439998626708984,0.7344309091567993,-0.05019069463014603,0.7773408889770508,Sub-Saharan Africa
Niger,2013,3.71632981300354,6.773170471191406,0.6958135962486267,50.959999084472656,0.8253870606422424,-0.0640002116560936,0.7109634280204773,Sub-Saharan Africa
Niger,2014,4.180943489074707,6.8073344230651855,0.7525338530540466,51.47999954223633,0.687634289264679,-0.033680181950330734,0.6047284603118896,Sub-Saharan Africa
Niger,2015,3.6714537143707275,6.81143856048584,0.713019609451294,52.0,0.7281283140182495,-0.019528860226273537,0.7025496959686279,Sub-Saharan Africa
Niger,2016,4.234645843505859,6.821260452270508,0.6828282475471497,52.5,0.7019273042678833,-0.002667263150215149,0.8144938945770264,Sub-Saharan Africa
Niger,2017,4.615673542022705,6.830874443054199,0.5821095705032349,53.0,0.6835575699806213,-0.017152031883597374,0.7776600122451782,Sub-Saharan Africa
Niger,2018,5.164007186889648,6.844517707824707,0.6120256781578064,53.5,0.7906656265258789,0.02308264933526516,0.6371667981147766,Sub-Saharan Africa
Pakistan,2007,5.6714606285095215,8.363653182983398,0.4788873791694641,55.0,0.3956422209739685,0.07507575303316116,0.7937954068183899,Southern Asia
Pakistan,2008,4.413918972015381,8.360079765319824,0.3729078769683838,55.400001525878906,0.33522364497184753,0.08619718998670578,0.8476825952529907,Southern Asia
Pakistan,2009,5.208146572113037,8.367408752441406,0.5217466950416565,55.79999923706055,0.38769766688346863,0.06278228014707565,0.8736490607261658,Southern Asia
